serial,ASIC test result,baseline_channel_0,baseline_channel_1,baseline_channel_2,baseline_channel_3,baseline_channel_4,baseline_channel_5,baseline_channel_6,baseline_channel_7,s-curve_halfmax_channel_0,s-curve_halfmax_channel_1,s-curve_halfmax_channel_2,s-curve_halfmax_channel_3,s-curve_halfmax_channel_4,s-curve_halfmax_channel_5,s-curve_halfmax_channel_6,s-curve_halfmax_channel_7,s-curve_sigma_channel_0,s-curve_sigma_channel_1,s-curve_sigma_channel_2,s-curve_sigma_channel_3,s-curve_sigma_channel_4,s-curve_sigma_channel_5,s-curve_sigma_channel_6,s-curve_sigma_channel_7,s-curve_chi2ndf_channel_0,s-curve_chi2ndf_channel_1,s-curve_chi2ndf_channel_2,s-curve_chi2ndf_channel_3,s-curve_chi2ndf_channel_4,s-curve_chi2ndf_channel_5,s-curve_chi2ndf_channel_6,s-curve_chi2ndf_channel_7,Test_passed_channel_0,Test_passed_channel_1,Test_passed_channel_2,Test_passed_channel_3,Test_passed_channel_4,Test_passed_channel_5,Test_passed_channel_6,Test_passed_channel_7
06486,channel 0 s-curve  out of range channel 1 s-curve  out of range channel 2 s-curve  out of range channel 3 s-curve  out of range channel 4 s-curve  out of range channel 5 s-curve failed channel 6 s-curve  out of range channel 7 s-curve failed ,nan,-15.0,nan,nan,nan,nan,nan,nan,371.77151119004236,364.1396794664786,376.5844790975478,377.2465068243656,376.99164394284026,267.40694521340663,219.7461486034298,62.66376521272066,10.870225646647995,7.663596881301185,7.728168066886965,7.725405174295454,7.7215141395244355,70.41610570849379,1.7971004316304402,8.070450567877023,0.15482737987111528,0.1707489067713208,0.15391613260027706,0.15391613260027706,0.15391613260027706,251.9292425485842,59.58983062193825,298.59197772121604,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit failed,s-curve fit out of range,s-curve fit failed
06487,all channels OK,10.007388252678242,7.661836916608368,12.956051873198847,6.0,5.8893129770992365,11.000651654478315,8.260485651214129,8.372197309417041,28.179958787929667,13.752307104606734,12.811251630822465,12.619720138631717,12.78362258252226,13.215427457820796,14.051779333477096,19.67796506250851,0.4766813242614111,0.2472896465493447,0.2096486707927994,0.21314789945640897,0.20286391012243032,0.36968578554397596,0.3272140772156995,0.30478804427934175,111.75029132696308,42.92039205247394,23.760238560462565,5.565301585067799,22.736107710051478,8.747498252263178,13.751980492136193,119.78200530069515,OK,OK,OK,OK,OK,OK,OK,OK
06488,channel 5 s-curve failed channel 7 s-curve  out of range ,6.3734177215189876,4.36465965346222,10.90031152647975,8.428571428571429,13.987394957983193,nan,2.981773246833488,nan,26.081024662985904,14.79559281536629,12.831058192394801,13.231359914015043,12.417508324286334,23.802288281540875,14.167519023411534,21.748314934192337,0.40165094978944177,0.25960854121881366,0.19050706078503926,0.29511983946775044,0.25478092359258503,0.5528576427580334,0.32539508587218074,0.45748329917892055,87.54669620612867,19.599165823316266,20.36175785382414,0.6847249940593482,0.0745778837175014,1431.0281447074885,2.427240478960145,168.8512251803281,OK,OK,OK,OK,OK,s-curve fit failed,OK,s-curve fit out of range
06489,all channels OK,9.464716006884682,1.928447060197869,-0.08823529411764706,7.074074074074074,9.071428571428571,2.9968667148710533,6.431578947368421,5.9016613644397315,27.707564224762052,12.672258214274567,13.202560016826412,12.478511120498498,12.05872412632807,12.535310799571151,12.89428456119402,29.195195964278035,0.3391484969901143,0.2217725813291008,0.29872895267552646,0.25640323873925697,0.2987550950161637,0.2654376512167132,0.2392612223652444,0.4135169641983161,129.2947719979527,28.06210827934988,0.6523171520549986,1.4308076326079833,86.67441531051195,9.060459668008539,29.20557401264429,123.35335438112863,OK,OK,OK,OK,OK,OK,OK,OK
0000,all channels OK,7.999287695171523,6.123204053387169,7.995308835027365,2.8340486409155936,8.005952380952381,3.638961038961039,6.938917975567191,5.462238147739802,24.566707030674163,13.835226704838945,11.316018306000215,11.899412652109318,11.305286769527209,11.661818300529994,12.128328476509061,25.291291022750308,0.3017736070007089,0.2565915853079822,0.23579986949018494,0.20326279132188615,0.23871465079582435,0.19088911694403943,0.28808750218229884,0.396910648805278,117.40332139368475,21.44000264363963,22.887808521148358,17.932445077110504,24.9104033494015,3.7348875290736516,2.287803247099158,103.99111245060834,OK,OK,OK,OK,OK,OK,OK,OK
0000,all channels OK,7.999154111020441,6.128165216410924,7.995990376904571,2.8814906151527606,8.00625,3.7676143386897403,6.9696884647768735,5.556596971881759,24.552091726600896,13.836098180518578,11.315825873630292,11.894544333225864,11.30964722967879,11.658784328636298,12.094963237934579,25.26307274713175,0.3050908502541948,0.2585684746952073,0.2386524819416437,0.18407339697032207,0.23658687212754448,0.1851143351836381,0.28483464293320326,0.40092080427561544,115.71667326131346,17.370774132347158,27.15274154545898,21.710055190389316,3.2623853331355592,3.595683520237696,2.391164361987398,103.72742546716346,OK,OK,OK,OK,OK,OK,OK,OK
0000,all channels OK,7.9991774141426015,6.118800014075049,7.995918367346939,2.876583131231474,8.006451612903225,3.738974970202622,6.95243757431629,5.426112288135593,24.47694002537352,13.852756690202927,11.322153380561366,11.891857726643575,11.28766111328314,11.659309475318159,12.12228651782375,25.280273154076397,0.32103580222465183,0.24355276941308254,0.23788894010086303,0.1959393751739045,0.2389857735778045,0.18847231552247273,0.2887772351311261,0.4057311518423626,108.21800675003512,23.982347925212046,4.053078356497611,21.928451423212763,21.927955934967517,3.4410828360896835,1.772639817506317,102.15737114406112,OK,OK,OK,OK,OK,OK,OK,OK
0000,all channels OK,7.999179720314276,6.12407428247081,7.996378451788139,2.8899876390605685,8.006711409395972,3.7264851485148514,6.945438673068529,5.432485875706215,24.48894864695042,13.852379672632049,11.324509886555767,11.885202416420483,11.293330784756293,11.664128888334584,12.107185730170563,25.261206262520908,0.3238918733549977,0.2598243895389166,0.23454091935042617,0.19444649974542386,0.2396576094867373,0.1848241948853985,0.28461999233915697,0.41312738084600703,103.46495354794597,20.69562225725679,22.13947623907418,18.271935084277494,23.164879195825126,3.593245251168186,2.491999888367873,99.75576532987594,OK,OK,OK,OK,OK,OK,OK,OK
0000,all channels OK,7.999666085795081,5.510250456334671,7.998708844415752,2.879881497441422,8.0,3.751181102362205,6.978331257783313,5.611255543661111,25.347139146427427,12.921609394314059,11.206453298457578,12.088595250955471,11.168972151737453,11.711084063246366,11.957106958844198,26.520628475300683,0.40525163939116826,0.19432087330276732,0.2613780394556024,0.3165198188555839,0.26966934275742765,0.21880062722819288,0.29031361879483203,0.3448260820979483,99.03028057774681,58.23364186309846,43.168642998468165,0.7700837293381528,50.255536798806546,11.146735867650182,6.700738969725564,160.22915367781454,OK,OK,OK,OK,OK,OK,OK,OK
0000,all channels OK,7.999822281461735,5.523788053818561,8.0,2.901194231635872,8.0,3.8475935828877006,6.982552342971087,5.703198741478762,25.271329099688877,12.86267597338188,11.74730473496644,12.009730302138857,11.131871879175852,11.735251127513044,11.9094694924778,26.466628139328588,0.39975202060864284,0.23201176475224145,0.14999892207162005,0.2734057315133628,0.2432693762035376,0.17391257395858836,0.2068946795561378,0.3476726242222949,86.04300825061569,39.79643518609683,2.1033132590529,8.095700890554328,8.167692050087854,8.82051384367298,18.445498533227163,138.00484995395465,OK,OK,OK,OK,OK,OK,OK,OK
07128,all channels OK,5.085178875638841,8.015841449965825,7.028965517241379,3.9314574314574315,-0.8863636363636364,2.9572139303482587,-2.5190114068441063,10.981589519650655,29.63653542678042,12.954927142926767,12.74869887218337,12.729978972719977,12.801306722960458,12.129113635766473,13.852992559347465,29.420036405835994,0.29243051876627296,0.28548298985655546,0.15610354811452093,0.17042498484850355,0.14478878165514508,0.3073109263923097,0.21253835092266615,0.40377747810208936,125.01917704621661,28.349182032879163,3.909669551342995,13.904284954201406,7.509126818510345,3.9838190961269713,32.18312048724095,137.43724516845424,OK,OK,OK,OK,OK,OK,OK,OK
07127,all channels OK,7.431236673773987,5.98884591300217,8.079777365491651,9.155268022181145,6.811643835616438,9.185555555555556,9.085808580858085,5.84691011235955,27.163964992971746,12.466981993516658,12.507677885771612,12.531731543396551,11.910922637040427,12.33599586846288,12.780456966332371,28.159468598654204,0.43453918505174854,0.2517586908247788,0.2103448492692782,0.22860987545495556,0.21335617508000107,0.27266468769066154,0.17599175054680902,0.4348715832950375,90.22431120940452,13.049261893363052,0.33419799862832544,8.11445981328875,10.644556412371491,0.3995123654078511,29.94106355608596,119.21758031229385,OK,OK,OK,OK,OK,OK,OK,OK
07126,all channels OK,6.968290796597061,10.40397026724765,7.118367346938776,3.615894039735099,9.743128964059197,9.970613656006915,0.23116219667943805,6.196102314250914,27.926960472301207,12.866645380661645,12.639291098683692,12.68681156332486,11.90725536958944,12.449541028790303,12.982135530620274,28.560523125167407,0.34771605732298144,0.19857866123955417,0.19979413197884374,0.18668673459710447,0.22115899776666154,0.2597122542096161,0.29404453123868657,0.3994487713508174,119.06605974983653,44.05161103358118,4.309172017169078,15.33860797410369,10.816586328229326,3.7015121794626915,19.318690303210175,149.8664366399971,OK,OK,OK,OK,OK,OK,OK,OK
07131,channel 0 s-curve  out of range channel 1 s-curve  out of range channel 2 s-curve  out of range channel 3 s-curve  out of range channel 4 s-curve  out of range channel 5 s-curve  out of range channel 6 s-curve  out of range channel 7 s-curve  out of range ,nan,nan,nan,nan,nan,nan,nan,nan,377.7600543232366,14.835460065131647,377.7600543232366,377.7600543232366,377.7600543232366,377.7600543232366,379.86565135593156,377.7600543232366,10.180004590063756,0.017302384743964994,10.180004590063756,10.180004590063756,10.180004590063756,10.180004590063756,2.645295338906438,10.180004590063756,0.16420429806158235,0.42874395904496465,0.16420429806158235,0.16420429806158235,0.16420429806158235,0.16420429806158235,0.16444935385628273,0.16420429806158235,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range
07131,channel 0 s-curve  out of range channel 1 s-curve  out of range channel 2 s-curve  out of range channel 3 s-curve  out of range channel 4 s-curve  out of range channel 5 s-curve  out of range channel 6 s-curve  out of range channel 7 s-curve  out of range ,nan,nan,nan,nan,nan,nan,nan,nan,307.5752509840949,17.937986971055416,307.5752509840949,307.5752509840949,307.5752509840949,307.5752509840949,308.050988176303,307.5752509840949,8.057455552597894,57.79540138982562,8.057455552597894,8.057455552597894,8.057455552597894,8.057455552597894,7.9776937668452454,8.057455552597894,0.2272264902488099,0.5077266004764256,0.2272264902488099,0.2272264902488099,0.2272264902488099,0.2272264902488099,0.2255586625757107,0.2272264902488099,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range
07132,all channels OK,5.0286697247706424,8.283710951779053,8.768041237113403,8.89095744680851,0.39045936395759717,5.8133484162895925,6.083619702176403,4.989712909933243,29.45570081178435,13.684317750220565,12.119457295524516,11.981918779635059,12.644194234944557,12.43209982099443,13.313598840033908,29.567778062877494,0.3698133424781084,0.25629375792308756,0.30022869585612355,0.2728590714285576,0.20897387322789704,0.2717192368608177,0.29600925952152984,0.4209861846704502,106.61464186345523,33.816232526071744,11.539861431863459,23.98863946121431,5.250580067126278,2.2937974368217233,2.1587893081766487,146.8457381136766,OK,OK,OK,OK,OK,OK,OK,OK
07133,all channels OK,9.911919113357962,11.997211774221695,-1.383448275862069,8.981132075471699,6.906240668856375,10.750175438596491,5.222074468085107,6.398769230769231,29.195533795779827,13.021135417149953,13.672550700528861,12.562066807567161,12.520901980149352,12.951587616169665,13.72283772862717,30.15259691390874,0.46858372857890584,0.306724194320553,0.19253452436358626,0.2352407470756207,0.226126534689381,0.27264244479674626,0.197428573465949,0.4680950591408141,114.87387836698989,13.006092580455476,10.993191696619567,6.304238280953122,0.09269834984243124,20.922397200785433,24.82918490660706,151.19615516863894,OK,OK,OK,OK,OK,OK,OK,OK
07134,all channels OK,5.995577178239717,5.021448513696962,5.997928514933524,5.996879334257975,5.915692640692641,5.994895264918148,6.001492880110243,5.856480820325474,28.16919003513457,13.20352597724117,12.537776486800052,12.475129072618564,12.554251549447464,12.371684068982734,13.389903230518247,28.00984141933142,0.44870774099511035,0.2965615110378876,0.23953062043425022,0.26307999857971526,0.2376697073955177,0.2913772071458565,0.25548898376796547,0.4302618750505925,102.72649753725034,5.571452666532371,0.09339247467850377,0.7032054768568843,0.10332896470457309,1.1041527339358819,5.600391907489378,144.99067516222382,OK,OK,OK,OK,OK,OK,OK,OK
07135,all channels OK,5.955555555555556,10.002901428728471,6.0,3.0263959390862945,2.2,8.0,2.710843373493976,8.794230769230769,25.844793766839054,12.69892312719606,12.329223881719281,12.753230674573082,11.86872102683802,13.060327789192092,12.818665002231512,28.415743312421927,0.2877402979703634,0.2312016698271893,0.29789551387285773,0.21533057117285026,0.19081516553964156,0.3105670140057193,0.22476010899661816,0.4663466330667381,132.71348892613108,28.081306398355547,19.09270919802095,21.434605087197728,16.857494756603778,5.131215945774383,19.928893276401446,148.360421715838,OK,OK,OK,OK,OK,OK,OK,OK
07181,all channels OK,7.9860335195530725,6.989404717555329,1.0,4.993019197207679,4.016129032258065,7.720454545454546,7.021052631578947,11.713270142180095,24.91159965138771,11.524609531369695,11.945859330520333,11.244714968700691,11.148533200771952,11.422307117840273,11.957056150437243,25.967313709262587,0.3521386581954793,0.22125111640772555,0.033739040997546314,0.2855931241037145,0.2844888348151733,0.2595842954618026,0.03005051747033474,0.3730894074675221,116.65611898976077,9.055986457070729,6.1966089551610155,7.8890233516439325,82.02505126726653,0.7535083785634851,12.677972822076882,141.96924389905396,OK,OK,OK,OK,OK,OK,OK,OK
07182,channel 4 s-curve failed ,13.184,6.232198727584811,8.0,10.008137432188065,nan,8.007933770265609,7.0,10.065269175797999,27.687904475167016,13.449500955726384,12.89072405616012,13.094538678405995,18.083598588624906,13.366250844060216,13.006505987417562,28.816063337102506,0.35721413223046683,0.29657351396192266,0.22456091726978877,0.31652165537445887,0.48044416576082205,0.2893116990436832,0.2807544684320213,0.38125197537988714,147.50982518912585,20.745278129961186,15.539093444966964,3.048581548725548,1269.1137834729575,4.190607233333165,7.1461716494516665,180.49557677565554,OK,OK,OK,OK,s-curve fit failed,OK,OK,OK
07182,channel 4 s-curve failed ,13.067961165048544,6.2274683335471925,8.0,10.004960317460318,nan,7.993027888446215,7.0,10.031404375441072,26.861864033808462,13.224203472606238,12.764865006354453,12.89777912535342,17.763117503588358,12.543332684618253,12.839027332271726,28.140692062112755,0.37648340378236594,0.3441435565421357,0.18353869660884253,0.2387538824631359,0.5071272514288413,0.24349726138230443,0.17627510584147638,0.43891253264307395,126.54222173263052,11.535774195709621,7.872781408670363,28.790572510313027,1786.8936439826891,3.8412598937601037,16.427594652738158,146.95754393232062,OK,OK,OK,OK,s-curve fit failed,OK,OK,OK
07129,channel 7 s-curve failed ,1.309278350515464,10.526838209945959,10.0,6.013029315960912,10.0,2.830508474576271,5.0,5.998385012919897,26.88237889009207,11.970359333317202,11.898017379579226,12.44297243138872,11.82282017426142,12.049541594158228,12.776187328126742,25.6500806568586,0.4042512352315576,0.31630283536397685,0.2284844101381468,0.2634064167570464,0.18783943050241816,0.3173731569069687,0.18223471639355668,0.24171002422148818,121.99704843992762,20.67835017442669,18.713787403302973,5.549883742038259,11.026959227815482,10.941887957342699,15.299062687009563,203.8872688264839,OK,OK,OK,OK,OK,OK,OK,s-curve fit failed
07129,all channels OK,1.4472477064220184,10.533872791944182,10.0,6.0,10.001709401709402,2.7884615384615383,5.008849557522124,6.059402744148507,27.360577258044632,11.986207319699995,12.279758093812315,12.419176695932695,12.075963776349216,12.042042959664256,12.96827202211212,27.649312189859952,0.4417090177290814,0.30557160227432095,0.2909796057946895,0.26108104643506597,0.2911050582788991,0.29469130087406953,0.2703631298195513,0.37686560382566164,119.90927189510629,19.341812904861435,3.347427359627897,0.9066660182314249,15.472669486710352,8.736757704287239,18.303628608265363,144.89246562335813,OK,OK,OK,OK,OK,OK,OK,OK
07130,all channels OK,7.06295907660021,4.042594941110837,10.808724832214764,1.0,9.0,3.992532247114732,3.990990990990991,9.878531073446327,27.27391248748398,12.834745012017656,12.38460357513147,12.465645234056922,12.65688577077918,12.493262550741473,12.580953116782451,27.526590833362288,0.3938106885760766,0.19070502166989534,0.26155669713150753,0.24000986489899195,0.18088319449034693,0.23554870448870868,0.22072351659263928,0.2995625767203819,103.67840879244291,50.38576525116486,0.11028472011592506,2.8690330898834016,9.497024110174355,6.717649148152905,20.351718405788603,134.62213445579567,OK,OK,OK,OK,OK,OK,OK,OK
07176,channel 4 s-curve failed ,5.857142857142857,1.0003066147337962,1.0,7.0,1.0,5.964912280701754,8.179487179487179,-2.6954887218045114,26.524766187838583,11.922992275354858,11.986061363959248,11.974724292056388,11.599740512356973,11.953186526327206,12.137564893552444,28.430216570344182,0.3425570302999815,0.12058275391704124,0.0271997687835555,0.034801295242392324,0.013923525439137219,0.033213109941174844,0.29889618933782475,0.3969527974173964,104.70321724662199,45.03546002453911,33.30899786281963,37.54812829732458,201.23453145358056,18.587647950763035,3.5553606744863053,122.8078836541738,OK,OK,OK,OK,s-curve fit failed,OK,OK,OK
07176,all channels OK,5.63618306979633,1.0016673080330498,0.9993368260494728,7.0,1.000264970853206,5.8631421072365955,8.150602409638553,-2.8610143991825914,23.315494654666544,11.311779227842488,9.78711267602994,11.35472273157263,10.344342038381033,11.084473341412005,10.698239191797438,26.509375879873954,0.5736685933312561,0.26774516818428745,0.23112579394885477,0.26365942787638674,0.2802937575057102,0.28569392208606414,0.2121081061216543,0.5577512675609158,17.62838637991459,25.513055295285707,9.050288408362308,22.271902703965935,0.6620996487330941,19.717946573476727,7.4210592961052155,191.29446019755486,OK,OK,OK,OK,OK,OK,OK,OK
07177,all channels OK,6.393975621380163,4.4330666586888645,5.874509803921568,4.759908331086546,13.02405498281787,12.882859761686525,10.999040537299113,-1.0251167524847324,25.16292552169771,11.684779770938405,10.53688967423248,11.383018507911927,10.529742527405809,11.572662152154566,10.915519111425322,27.778605835894545,0.6110595315038687,0.23485319830678394,0.2510927074873921,0.2929504903563637,0.25388408438316973,0.2659452542733693,0.28017734814643536,0.5447323777891747,17.29342501419552,53.48150552581296,4.856433995589596,26.490630438485177,3.2679033535951594,41.422321052926634,18.082873394102187,188.22749948962075,OK,OK,OK,OK,OK,OK,OK,OK
07178,all channels OK,3.1767972457052815,11.036405067614442,8.011859149790185,7.480722402597403,5.338235294117647,7.472080088987764,4.000730193501278,6.075922452346131,24.25828501645556,11.476617547239819,10.76101005903177,11.333624242144031,10.433586647530051,11.4756950475921,11.435251622999697,26.384580711826846,0.56781330152723,0.24115041635954784,0.21186548938999306,0.2706884945046973,0.2615847035432386,0.26143824678876876,0.27579766449016413,0.5566540710561768,20.44573398167827,33.93934723614788,11.404678975260715,20.346012370950636,0.1696962634942357,33.826023707528975,3.7968077074700717,162.35439625497474,OK,OK,OK,OK,OK,OK,OK,OK
07179,all channels OK,4.9967052469791025,9.195217444286277,7.021092482422931,10.053427638737759,1.867007672634271,5.182244721570564,6.9347990902198635,4.987827324141358,24.043268773165746,12.571937572666235,11.290409372162495,12.08026394830411,10.891324698873527,12.122690243746753,11.564823090444305,26.084352794925003,0.5944287637198721,0.28891018780774025,0.2590575696565216,0.3093871350430324,0.20384101459557252,0.3185416905992372,0.2172872503491512,0.5466945979036381,44.84746433046525,60.9838461853728,1.0419407753488927,34.221582279776676,9.699150085561003,37.84570613250825,11.52145858930847,132.08147053751625,OK,OK,OK,OK,OK,OK,OK,OK
07180,all channels OK,5.288613798967389,6.8115497713584165,1.913978494623656,4.9783074068788356,12.76923076923077,8.2532478488274,3.0,1.9230262025565008,25.15918693344741,12.189072135062123,10.743543441223965,11.716535504305622,10.384256577940624,12.281886303380695,11.872207036234496,26.793822997274795,0.5589955391778293,0.36304181384071293,0.25399933502579897,0.22709625954222656,0.2865781653261709,0.33879124350782064,0.2807509594984639,0.5416333903339298,22.52355349895514,23.91364508580246,23.368126169900048,35.74913427004353,4.4252755789241665,18.020525954046274,11.785350767903925,179.40637614514534,OK,OK,OK,OK,OK,OK,OK,OK
07175,all channels OK,6.654764225613513,7.019175909318301,5.947800149142431,11.128577441077441,1.0526315789473684,8.967128604785154,3.0,3.55511847844262,24.191567022161596,11.206146856935758,10.492988671159255,11.43458024013378,10.302131662127824,11.487600181754733,11.551666706195803,27.41339616910788,0.6188982947011974,0.30659709556992504,0.24720501630391226,0.2511363265409569,0.2727012460867886,0.2543468106747582,0.2647339649423236,0.4966185827139708,11.404511545420485,19.178624565513818,0.7816889392647548,22.671864401525756,1.5619376610837754,29.464371358849167,5.114237950045806,186.777614760557,OK,OK,OK,OK,OK,OK,OK,OK
07174,all channels OK,4.03388994248886,3.5920667997035465,12.010695187165775,5.98779105258568,1.821978021978022,6.6240795287187035,1.997093023255814,7.176962391798871,25.560246904506045,11.79367157226983,11.030064063629112,11.68233149880457,11.019441782910114,11.910427031478584,11.508772213958093,27.439165606178342,0.5862143425979663,0.20078823646336386,0.2732943322059024,0.20925880038870187,0.278352286143884,0.2597207250465076,0.2597827847661203,0.4979987670084369,19.197890482671745,60.60217693744211,7.4846574486497,37.22668867750758,9.458786866156046,52.985671562089514,7.421149521770982,144.20684422870622,OK,OK,OK,OK,OK,OK,OK,OK
07173,all channels OK,6.988225788924115,4.812342702911543,2.9615384615384617,7.835530445699937,6.000873171796551,4.1634577603143414,7.0,7.257818124044682,23.62188356132769,11.765502159138094,10.493715652334924,11.305366815617594,10.697127310095915,11.700105648478349,11.717457198071388,26.5044890288186,0.57890645970288,0.2524648255705478,0.2538013992698683,0.31411557491237463,0.22423333007609603,0.24290995310075408,0.26603751278318005,0.5000218940599359,16.76076729624704,58.75137537924858,5.1005408351093315,22.200995150743882,12.874687898451032,47.182101357529596,12.90688977630174,153.2931340467482,OK,OK,OK,OK,OK,OK,OK,OK
07118,all channels OK,13.075123234524268,11.407253023636562,5.0,2.031782065834279,8.0,6.114971187943262,4.914285714285715,7.996074474868189,24.093952286675137,12.016888975839414,10.724458695037432,11.753640820068934,10.226750075166336,12.215388088549133,9.786440933259481,26.080427889998035,0.5754827226891587,0.3286142411639609,0.24733967966173528,0.22052605973482972,0.2868523113584616,0.3551777190525003,0.19033172261133097,0.49399769507508,21.1478721786528,33.68106285524833,20.182409135035044,44.71307540449502,0.5434059302178011,24.481307542838486,19.118288242282432,161.91138983479976,OK,OK,OK,OK,OK,OK,OK,OK
07117,all channels OK,10.912469990893788,4.016965935040945,5.208333333333333,4.006448365590989,7.2727272727272725,11.305557568292153,4.993002544529262,11.60900851313665,23.899332206791208,12.215189519242065,10.77595668781493,12.284230876445708,10.59681517123814,11.978070881738562,11.434412582488234,26.184238847654555,0.5280682523832123,0.33545618596077076,0.21537486666945438,0.3186420891891995,0.2667825689401641,0.30885838804719495,0.27468264152944044,0.4782802537861944,43.64751872469374,24.451708216377437,15.759482226716633,20.923403098854006,10.300933687453574,30.98744926518426,6.272370071680022,155.61738082139863,OK,OK,OK,OK,OK,OK,OK,OK
07116,all channels OK,10.37165363657901,10.014572922854713,-0.9032258064516129,10.988312134754212,3.0,5.976126209197445,3.97972972972973,5.021290027193518,24.79789667207521,11.78916398012109,11.507109204647396,11.613692107342146,10.786109240577181,11.800425678441812,11.6226077566481,27.739357147944244,0.5232411139122506,0.15140091920431417,0.24463979019213483,0.19735434939366714,0.18756704878100477,0.15938614591980244,0.24367786514294948,0.47861357341127847,19.16606837751902,51.122987376192164,2.8955096937630533,29.343339035090427,9.90631346332095,48.580439137289424,10.070080846618893,178.7993031269035,OK,OK,OK,OK,OK,OK,OK,OK
07121,channel 0 s-curve  out of range channel 1 s-curve  out of range channel 2 s-curve  out of range channel 3 s-curve  out of range channel 4 s-curve  out of range channel 5 s-curve  out of range channel 6 s-curve  out of range channel 7 s-curve  out of range ,nan,nan,nan,nan,nan,nan,nan,nan,20.0,19.999999999142837,19.9999999968555,19.99999999416501,20.0,20.0,19.99999999714745,20.0,1.0,1.000000027237769,1.0000000055294147,1.000000009873924,1.0,1.0,1.0000001078955925,1.0,0.0,0.10869565217391303,1.4909671614094882e-34,3.4025012046340937e-37,0.0,0.0,0.10869565217391303,0.0,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range,s-curve fit out of range
07121,channel 5 s-curve failed ,10.779894850665572,10.657831341276353,0.5,9.132778969957082,6.989441056763373,11.961258229700073,9.011869436201781,6.941065291216137,25.993351973729155,11.96850813371775,11.232902079573503,12.096542312103193,10.962627371462206,12.258298982028611,11.827182620374934,27.483838524050586,0.533565426925667,0.332232620979555,0.29702724390587626,0.3666760949029694,0.24512717348539365,0.0014687959417689633,0.24379419407281572,0.5380208524028016,57.29040035768726,38.965982695549584,1.1500302234419528,22.711492447248894,16.24575283276337,805.5517126926045,30.145050627991246,152.0968509671336,OK,OK,OK,OK,OK,s-curve fit failed,OK,OK
07121,all channels OK,10.937060308254122,10.70563507795366,0.6666666666666666,9.037654115294902,6.99913569576491,11.995663461812788,9.0,6.938133005754714,25.985485688260464,12.079368945146534,10.999403876102187,12.296663358332106,10.833062008971082,11.976818219495156,11.002071922868122,27.545140649746173,0.5282452379997075,0.3436483518918542,0.277324707180444,0.3491802032026281,0.19431529513004273,0.31702921315313276,0.28998358974877575,0.48169304210419184,56.617152966777574,28.34592522370656,8.837515150440838,21.821417990442864,14.167622227815821,34.140455415697105,10.05201148781228,179.05578835857887,OK,OK,OK,OK,OK,OK,OK,OK
07122,all channels OK,6.052037309769268,2.504710840170461,3.0,12.035613682092555,0.0,3.3967529173008626,13.0,13.116073039622945,24.75732933670466,11.857630298877243,11.498558381491966,12.040026411040323,11.378338112545595,12.002683704707021,12.021743156861326,26.24350751270787,0.5093382250697533,0.21096458395718637,0.20876715892586636,0.3231641173528377,0.24267294869935022,0.31463416315288945,0.3022860298400094,0.5402507989043238,35.21294606953142,66.89230867556735,2.8398250550443573,26.564111788259094,0.5590959389971392,30.838098584250712,11.006790623263788,149.67425667135018,OK,OK,OK,OK,OK,OK,OK,OK
07123,all channels OK,9.905555555555555,6.365434233047607,10.021978021978022,0.023369565217391305,6.0,1.793956043956044,6.8,10.985879790078226,26.279292378928957,12.581426982139666,11.61139439607596,12.347232101817138,11.873092140003385,12.066539494086289,11.642269585999022,29.096178392583788,0.45510734866124186,0.26367822817232706,0.19581038898797584,0.29466885221857436,0.18732372759804003,0.3249531061253522,0.21539358062366265,0.49821750440574425,67.29740191947141,42.54975902706615,2.40477514961123,14.806873384189416,30.11420350222625,16.284166045083033,9.959848784781029,151.4255121583159,OK,OK,OK,OK,OK,OK,OK,OK
07124,all channels OK,-8.372093023255815,-8.702702702702704,-8.605263157894736,-8.255813953488373,-8.522727272727273,-8.5,-8.55,-8.590909090909092,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,OK,OK,OK,OK,OK,OK,OK
07124,channel 0 s-curve failed ,8.358490566037736,10.098897337221606,13.666666666666666,11.260180995475114,4.666666666666667,8.246119733924612,9.0,5.970439526447513,27.34953070960129,13.319532728831046,11.67202906444283,12.923453102894786,11.6142236722066,12.791050065811715,12.733850985936943,29.146041966480418,0.009120031979636956,0.3208693837169849,0.18243552968607676,0.26748822422013796,0.19792427745331848,0.20756705797399738,0.21395319670683446,0.47270083287527,4193.207225637378,18.737290509440555,1.8791406178692351,40.004650317792404,0.7946486280296018,42.556429017363286,13.479954276158278,165.75849419646428,s-curve fit failed,OK,OK,OK,OK,OK,OK,OK
