-84.376545	2	2	0	0
-85.678695	2	2	0	1
-84.528963	2	2	0	2
-85.797053	2	2	0	3
-82.942461	2	2	1	4
-86.633502	2	2	1	5
-84.432890	2	2	1	6
-83.792657	2	2	1	7
-85.627649	2	2	2	8
-85.821700	2	2	2	9
-84.547114	2	2	2	10
-85.299507	2	2	2	11
-84.853317	2	2	3	12
-87.912972	2	2	3	13
-84.527641	2	2	3	14
-85.650143	2	2	3	15
-86.366765	0	3	5	23
-86.774164	0	3	5	22
-86.288781	0	3	5	21
-87.971187	0	3	5	20
-88.404956	0	3	4	19
-87.384632	0	3	4	18
-82.325891	0	3	4	17
-87.388153	0	3	4	16
-85.007367	0	3	3	15
-87.100374	0	3	3	14
-83.022083	0	3	3	13
-85.035500	0	3	3	12
-86.534495	0	3	2	11
-89.045559	0	3	2	10
-86.030792	0	3	2	9
-86.070422	0	3	2	8
-88.610220	0	5	-1	-1
-88.878269	0	5	-1	-2
-87.524733	0	5	-1	-3
-89.862167	0	5	-1	-4
-87.882239	0	5	-1	-1
-89.874757	0	5	-1	-2
-88.829290	0	5	-1	-3
-88.516656	0	5	-1	-4
-87.308659	0	5	-1	-1
-89.911154	0	5	-1	-2
-89.641110	0	5	-1	-3
-89.569768	0	5	-1	-4
-90.037137	0	5	-1	-1
-89.876873	0	5	-1	-2
-87.790030	0	5	-1	-3
-86.245547	0	5	-1	-4
