-10.810559	0	2	-1	-1
-12.391774	0	2	-1	-2
-11.330846	0	2	-1	-3
-12.546863	0	2	-1	-4
-7.677018	0	2	-1	-1
-13.939842	0	2	-1	-2
-11.399949	0	2	-1	-3
1289.231299	0	2	-1	-4
0.000000	0	2	19	79
-12.488486	0	2	19	78
-11.353182	0	2	19	77
-11.887731	0	2	19	76
-11.647450	0	2	18	75
-14.379570	0	2	18	74
-11.198866	0	2	18	73
-12.563633	0	2	18	72
-10.035774	0	2	27	111
-10.546473	0	2	27	110
-9.749999	0	2	27	109
-11.768938	0	2	27	108
-12.884472	0	2	26	107
-11.972613	0	2	26	106
-6.246208	0	2	26	105
-10.505958	0	2	26	104
-8.795874	0	2	25	103
-11.520143	0	2	25	102
-7.841407	0	2	25	101
-9.711491	0	2	25	100
-9.885386	0	2	24	99
-12.618944	0	2	24	98
-8.700881	0	2	24	97
-8.753242	0	2	24	96
-11.554476	2	1	7	31
-12.331864	2	1	7	30
-10.268132	2	1	7	29
-13.652286	2	1	7	28
-11.491965	2	1	6	27
-13.219992	2	1	6	26
-12.855512	2	1	6	25
-11.983809	2	1	6	24
-10.913491	2	1	5	23
-14.066394	2	1	5	22
-12.816151	2	1	5	21
-13.800490	2	1	5	20
-14.028036	2	1	4	19
-14.231395	2	1	4	18
-12.179614	2	1	4	17
-9.734688	2	1	4	16
