0.000000	0	5	8	35
0.000000	0	5	8	34
0.000000	0	5	8	33
0.000000	0	5	8	32
0.000000	0	5	9	39
0.000000	0	5	9	38
0.000000	0	5	9	37
0.000000	0	5	9	36
0.000000	0	5	10	43
0.000000	0	5	10	42
0.000000	0	5	10	41
0.000000	0	5	10	40
0.000000	0	5	11	47
0.000000	0	5	11	46
0.000000	0	5	11	45
0.000000	0	5	11	44
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-1
