0.000000	-1	-1	-1	-4
0.000000	-1	-1	-1	-3
0.000000	-1	-1	-1	-2
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	-4
0.000000	-1	-1	-1	-3
0.000000	-1	-1	-1	-2
0.000000	-1	-1	-1	-1
0.000000	-1	-1	-1	112
0.000000	-1	-1	-1	113
0.000000	-1	-1	-1	114
0.000000	-1	-1	-1	115
0.000000	-1	-1	-1	116
0.000000	-1	-1	-1	117
0.000000	-1	-1	-1	118
0.000000	-1	-1	-1	119
0.000000	-1	-1	-1	159
0.000000	-1	-1	-1	158
0.000000	-1	-1	-1	157
0.000000	-1	-1	-1	156
0.000000	-1	-1	-1	155
0.000000	-1	-1	-1	154
0.000000	-1	-1	-1	153
0.000000	-1	-1	-1	152
0.000000	-1	-1	-1	120
0.000000	-1	-1	-1	121
0.000000	-1	-1	-1	122
0.000000	-1	-1	-1	123
0.000000	-1	-1	-1	124
0.000000	-1	-1	-1	125
0.000000	-1	-1	-1	126
0.000000	-1	-1	-1	127
