0.000000	4	0	1	4
0.000000	4	0	1	5
0.000000	4	0	1	6
0.000000	4	0	1	7
0.000000	4	0	2	8
0.000000	4	0	2	9
0.000000	4	0	2	10
0.000000	4	0	2	11
0.000000	4	0	3	12
0.000000	4	0	3	13
0.000000	4	0	3	14
0.000000	4	0	3	15
0.000000	4	0	4	16
0.000000	4	0	4	17
0.000000	4	0	4	18
0.000000	4	0	4	19
0.000000	4	1	1	4
0.000000	4	1	1	5
0.000000	4	1	1	6
0.000000	4	1	1	7
0.000000	4	1	2	8
0.000000	4	1	2	9
0.000000	4	1	2	10
0.000000	4	1	2	11
0.000000	4	1	3	12
0.000000	4	1	3	13
0.000000	4	1	3	14
0.000000	4	1	3	15
0.000000	4	1	4	16
0.000000	4	1	4	17
0.000000	4	1	4	18
0.000000	4	1	4	19
