-84.733026	0	3	11	44
-86.218588	0	3	11	45
-85.085802	0	3	11	46
-86.339505	0	3	11	47
-83.481515	0	3	10	40
-87.392347	0	3	10	41
-85.203621	0	3	10	42
-84.542429	0	3	10	43
-86.021082	0	3	7	28
-86.367850	0	3	7	29
-85.091632	0	3	7	30
-85.733090	0	3	7	31
-85.231407	0	3	6	24
-88.553842	0	3	6	25
-85.005812	0	3	6	26
-86.200627	0	3	6	27
-23.654676	0	3	15	60
-23.918886	0	3	15	61
-23.547107	0	3	15	62
-25.168740	0	3	15	63
-25.347205	0	3	14	56
-24.297576	0	3	14	57
-19.662115	0	3	14	58
-24.651167	0	3	14	59
-22.054878	0	3	13	52
-24.244133	0	3	13	53
-20.273668	0	3	13	54
-22.455724	0	3	13	55
-23.496566	0	3	12	48
-26.070506	0	3	12	49
-23.032672	0	3	12	50
-22.923619	0	3	12	51
-88.745112	0	3	19	79
-89.418238	0	3	19	78
-87.852874	0	3	19	77
-90.437774	0	3	19	76
-88.034634	0	3	18	75
-90.378405	0	3	18	74
-89.160213	0	3	18	73
-88.635207	0	3	18	72
-87.648521	0	3	17	71
-90.186019	0	3	17	70
-89.561391	0	3	17	69
-89.809299	0	3	17	68
-90.302199	0	3	16	67
-90.349561	0	3	16	66
-88.160973	0	3	16	65
-86.343661	0	3	16	64
