-84.376545	0	3	-1	-4
-85.678695	0	3	-1	-3
-84.528963	0	3	-1	-2
-85.797053	0	3	-1	-1
-82.942461	0	3	-1	-4
-86.633502	0	3	-1	-3
-84.432890	0	3	-1	-2
-83.792657	0	3	-1	-1
-85.627649	0	3	0	0
-85.821700	0	3	0	1
-84.547114	0	3	0	2
-85.299507	0	3	0	3
-84.853317	0	3	1	4
-87.912972	0	3	1	5
-84.527641	0	3	1	6
-85.650143	0	3	1	7
-86.366765	0	3	9	39
-86.774164	0	3	9	38
-86.288781	0	3	9	37
-87.971187	0	3	9	36
-88.404956	0	3	8	35
-87.384632	0	3	8	34
-82.325891	0	3	8	33
-87.388153	0	3	8	32
-85.007367	0	3	-1	-1
-87.100374	0	3	-1	-2
-83.022083	0	3	-1	-3
-85.035500	0	3	-1	-4
-86.534495	0	3	-1	-1
-89.045559	0	3	-1	-2
-86.030792	0	3	-1	-3
-86.070422	0	3	-1	-4
-88.610220	0	3	5	23
-88.878269	0	3	5	22
-87.524733	0	3	5	21
-89.862167	0	3	5	20
-87.882239	0	3	4	19
-89.874757	0	3	4	18
-88.829290	0	3	4	17
-88.516656	0	3	4	16
-87.308659	0	3	3	15
-89.911154	0	3	3	14
-89.641110	0	3	3	13
-89.569768	0	3	3	12
-90.037137	0	3	2	11
-89.876873	0	3	2	10
-87.790030	0	3	2	9
-86.245547	0	3	2	8
